location_id,status,current_trip_id,car_id,eta_to_dropoff,eta_to_pickup
61,idle,,0c0c0e55-ca00-49dd-a380-6ba5e012a811,2024-01-31T21:36:10.547451938,2024-01-31 21:18:45.547451938
134,idle,,3af1dee5-e4b4-4a95-a257-ba0d4b12bc4f,2024-01-31T21:17:38.470348139,2024-01-31 21:08:11.470348139
79,idle,,216ba609-2152-4ece-bbbd-fc3eb396bafd,2024-01-31T21:43:20.083571429,2024-01-31 21:20:58.083571429
20,idle,,37f1f6df-85fb-4f6a-958c-e5295a517001,2024-01-31T21:26:09.366468843,2024-01-31 21:20:39.366468843
232,idle,,d9dd99e7-06da-4f17-9452-4c33c19ee79b,2024-01-31T21:13:22.651022864,2024-01-31 20:59:25.651022864
39,idle,,10a22804-694c-4214-9bc1-a5eeae75c635,2024-01-31T21:18:11.495158167,2024-01-31 21:09:58.495158167
28,idle,,0a497796-a727-4c24-b34d-632260385889,2024-01-31T21:19:32.562745098,2024-01-31 21:05:05.562745098
90,idle,,83097361-9c54-4437-aba5-20e1c7edef00,2024-01-31T21:49:00.248380130,2024-01-31 21:34:02.248380130
161,idle,,7b3ca51f-cd3d-4ab9-950b-cca233e75d35,2024-01-31T21:32:44.216867470,2024-01-31 21:11:57.216867470
61,idle,,2e3edbd1-d3df-42d5-bd8c-4856c644caea,2024-01-31T21:41:31.257841327,2024-01-31 21:14:47.257841327
226,idle,,137a89f6-51e9-411f-9f5a-3ee90ff50ee2,2024-01-31T21:27:12.508004926,2024-01-31 21:02:30.508004926
254,idle,,1cdbbd88-d100-4009-b1ed-22da470711b1,2024-01-31T21:23:20.000000000,2024-01-31 21:10:12.000000000
49,idle,,8d3636a9-3760-4271-a400-6e66f5e0b300,2024-01-31T21:21:22.000000000,2024-01-31 21:02:02.000000000
234,idle,,e50b4c20-62cc-4dc9-833d-4eb7e20a30fa,2024-01-31T21:24:24.765491822,2024-01-31 20:57:14.765491822
249,idle,,e564b6c6-cd38-49af-8202-1df250bcd790,2024-01-31T21:32:40.000000000,2024-01-31 21:10:54.000000000
39,idle,,d3149b07-42d6-439b-bec8-ad9b95a7d9c5,2024-01-31T21:39:51.042114537,2024-01-31 21:15:53.042114537
191,idle,,83bb758f-f5f5-484d-8797-03187993586d,2024-01-31T21:13:06.234424242,2024-01-31 20:52:59.234424242
254,idle,,a2a2946d-50a2-4217-9b6d-4ac9208dfb51,2024-01-31T21:32:04.757292616,2024-01-31 21:08:11.757292616
265,idle,,f3529db5-685f-4255-bc18-03e739d36fbf,2024-01-31T21:18:44.065725289,2024-01-31 20:57:27.065725289
139,idle,,42677c20-d8dd-436a-8be1-291f12eb973f,2024-01-31T21:13:21.856562137,2024-01-31 21:05:12.856562137
97,idle,,6a748e58-c1de-4122-b35d-282f9deb6b89,2024-01-31T21:17:14.029589254,2024-01-31 21:10:59.029589254
40,idle,,b638d82b-e5c4-459a-89a1-ec903e037f90,2024-01-31T21:24:28.646900270,2024-01-31 21:09:24.646900270
25,idle,,a1e02ae9-a4fc-47b1-b7f2-c052fab11adb,2024-01-31T21:15:36.259796358,2024-01-31 20:36:33.259796358
225,idle,,a6473ef6-a709-4f2d-bf3d-6f46b2a5b11f,2024-01-31T21:47:59.033663094,2024-01-31 21:14:49.033663094
43,idle,,00aace20-c7ca-4664-85a7-e6817d0217bd,2024-01-31T21:42:39.034188034,2024-01-31 21:33:50.034188034
42,idle,,2caaa459-5f21-466a-befc-28c50641cdf8,2024-01-31T21:39:55.841088674,2024-01-31 21:21:39.841088674
13,idle,,f0e19726-cb52-48d3-9b53-51548fdb0006,2024-01-31T21:28:38.000000000,2024-01-31 21:14:02.000000000
259,idle,,6365ca08-6478-4414-9d45-875ddace4cd6,2024-01-31T21:18:52.430495510,2024-01-31 21:03:49.430495510
156,idle,,5bc62fd9-8b2a-43d0-a0cb-f91d5d651106,2024-01-31T21:21:08.186680931,2024-01-31 21:05:53.186680931
89,idle,,5c86f799-e7f7-4499-a249-189bf24e3164,2024-01-31T21:12:21.867398044,2024-01-31 21:03:48.867398044
141,idle,,540f97f9-08e8-487b-951b-8e08f4702181,2024-01-31T21:14:30.423381463,2024-01-31 21:02:41.423381463
260,idle,,9c7f9f95-cdaa-418b-9349-ba98df3cf639,2024-01-31T22:07:11.463414634,2024-01-31 21:44:44.463414634
7,idle,,0517aa15-b445-4bef-a7c4-3b086c399890,2024-01-31T21:46:56.105263158,2024-01-31 21:31:53.105263158
114,idle,,505b2917-ebc0-4131-b848-ff96f94989a7,2024-01-31T21:12:05.257241563,2024-01-31 20:48:42.257241563
20,idle,,fd402eb9-ba9e-406e-82b1-5bad4019a0e2,2024-01-31T21:26:04.683417936,2024-01-31 21:06:43.683417936
97,idle,,c208d84c-1a2c-45dd-b01d-28bc29c1f483,2024-01-31T21:29:31.074733638,2024-01-31 21:00:55.074733638
238,idle,,bec2fed4-08e5-4f27-bc54-505fb0307d3c,2024-01-31T21:18:47.245792315,2024-01-31 21:06:32.245792315
69,idle,,28a70efd-6358-4c76-89c4-f2178e456e03,2024-01-31T21:32:52.642652672,2024-01-31 21:15:33.642652672
71,idle,,a7965985-6c95-49bb-ad24-b6dbf345fdaf,2024-01-31T21:28:06.630281915,2024-01-31 21:02:09.630281915
231,idle,,8cd4abd1-10d6-4c71-91e1-c024208a62f1,2024-01-31T21:18:14.305582762,2024-01-31 21:04:06.305582762
185,idle,,2cc4412c-3933-4299-beb4-3cec6b35a95c,2024-01-31T21:35:43.294247788,2024-01-31 21:10:59.294247788
116,idle,,2b7dfc85-2f31-47f5-b039-ad5e08b2f656,2024-01-31T21:36:59.628472222,2024-01-31 21:21:52.628472222
241,idle,,0dd56572-41fc-4d9c-9069-a252225cae9f,2024-01-31T21:20:07.696091205,2024-01-31 21:10:40.696091205
231,idle,,a8748ef3-079a-42ee-8f3d-9e2f5ad09321,2024-01-31T21:19:32.681081081,2024-01-31 21:11:42.681081081
63,idle,,dde6e6b2-584e-4fa4-80ec-d8f44941d966,2024-01-31T21:21:30.504937878,2024-01-31 20:56:36.504937878
22,idle,,56f0dae4-fc4b-46ed-bc9a-e9f9143fc60e,2024-01-31T21:33:25.900684932,2024-01-31 21:06:06.900684932
215,idle,,b4b07437-9247-451f-8067-3cf1b1ff7f5d,2024-01-31T21:57:14.799013464,2024-01-31 21:29:54.799013464
170,idle,,7acf057e-2c66-48c1-808a-817bd9856be6,2024-01-31T21:29:09.193665158,2024-01-31 21:09:59.193665158
44,idle,,956f4b33-9826-48c2-8bbf-af0990f549e4,2024-01-31T21:31:44.233217993,2024-01-31 21:13:07.233217993
121,idle,,a239ce60-ffc7-4a37-a453-673621cd1aa9,2024-01-31T21:53:00.019230769,2024-01-31 21:34:40.019230769
239,idle,,2ec294c0-0b2c-4b2a-9bad-eb71d51f1e9c,2024-01-31T21:24:14.133688061,2024-01-31 21:17:26.133688061
40,idle,,76743472-d7a8-4211-9966-697e3c660c9e,2024-01-31T21:56:39.799013464,2024-01-31 21:37:54.799013464
61,idle,,2c6ab04d-c7ce-4fdd-8f27-75e1a1035e16,2024-01-31T21:51:41.294875308,2024-01-31 21:10:19.294875308
246,idle,,8b6c4f80-77ce-4178-9d49-590ff759903e,2024-01-31T21:57:16.835051546,2024-01-31 21:39:38.835051546
130,idle,,b696de72-7657-4c23-9310-ed6ccc83ebea,2024-01-31T21:11:43.908677874,2024-01-31 21:03:25.908677874
243,idle,,cde0e71a-6924-41ba-aad4-d850676f6deb,2024-01-31T21:20:32.294875308,2024-01-31 21:05:19.294875308
108,idle,,a5d4a0fe-bf17-4eac-9382-ce2521330ed7,2024-01-31T21:13:20.031546392,2024-01-31 21:04:49.031546392
136,idle,,1f51e000-5fed-417e-a87e-4e2ec0cb54b8,2024-01-31T21:13:30.956292168,2024-01-31 21:02:38.956292168
148,idle,,ab28456f-f3e0-4646-9861-fa9bfcfd136e,2024-01-31T21:22:51.182660851,2024-01-31 21:06:03.182660851
79,idle,,51a0f767-0851-4d43-854b-fd692a0657b5,2024-01-31T21:53:52.806122449,2024-01-31 21:38:53.806122449
32,idle,,6c2be594-5cec-409e-82c3-d8981a3f3bb9,2024-01-31T21:12:49.533537922,2024-01-31 21:05:03.533537922
263,idle,,1a8ab549-87e7-4086-a0a3-5491884799c5,2024-01-31T21:19:51.757292616,2024-01-31 21:09:11.757292616
107,idle,,d2c7422e-8b03-430b-91e8-b270e0803536,2024-01-31T22:11:48.935483871,2024-01-31 21:46:14.935483871
140,idle,,a8d32681-ab6e-4858-8363-575be47e2b57,2024-01-31T21:47:58.202586207,2024-01-31 21:28:36.202586207
198,idle,,eddf879c-63f2-4ea1-b863-42faafdbfc4c,2024-01-31T21:19:28.275106313,2024-01-31 21:11:56.275106313
219,idle,,24c67fa6-e0f7-4a1a-8058-5ad24bac274b,2024-01-31T21:25:00.630281915,2024-01-31 21:01:09.630281915
35,idle,,53597fb1-bc06-4c4e-b397-6822d2ab9f0e,2024-01-31T21:19:52.630281915,2024-01-31 21:11:09.630281915
49,idle,,590758e0-7a4b-425b-afec-4cc34fdd56cb,2024-01-31T21:38:48.074733638,2024-01-31 21:02:55.074733638
117,idle,,f790c14b-3029-4ef2-a358-d4839d961ada,2024-01-31T21:16:15.071513177,2024-01-31 20:43:27.071513177
188,idle,,88c73e0b-29e9-4e44-af00-363b6eb53778,2024-01-31T21:15:27.696630877,2024-01-31 20:36:28.696630877
265,idle,,438bf621-f39a-46d1-a97a-3b3c40a4e479,2024-01-31T21:17:00.166212534,2024-01-31 21:00:34.166212534
265,idle,,e845bee7-df86-4fa4-bace-d5710637397f,2024-01-31T21:23:21.621938232,2024-01-31 21:02:43.621938232
181,idle,,2e10ff2e-53ee-429a-8aab-f75494de272f,2024-01-31T21:42:31.216867470,2024-01-31 21:16:57.216867470
97,idle,,92f1b161-b894-4780-98d5-951a49440f0e,2024-01-31T21:27:28.984842596,2024-01-31 20:45:36.984842596
7,idle,,c9ddd214-5eca-49b5-a80b-fee3177dfb73,2024-01-31T21:49:06.641975309,2024-01-31 21:37:08.641975309
130,idle,,2fdf017c-3400-42a9-88c8-4358b6a9aae7,2024-01-31T21:20:00.137171286,2024-01-31 21:12:03.137171286
265,idle,,865fe863-6066-41d7-8343-97569d940cde,2024-01-31T21:28:54.100189934,2024-01-31 21:03:38.100189934
87,idle,,47f8abd1-34af-469f-9cca-33f122d63866,2024-01-31T21:29:06.921104536,2024-01-31 21:06:55.921104536
22,idle,,a4d4b8b6-1b25-491c-b6f9-42026cbbdfaa,2024-01-31T21:18:07.131276063,2024-01-31 21:13:01.131276063
39,idle,,36e16140-82e1-40d6-93e9-afbc73bc165b,2024-01-31T21:23:41.840857788,2024-01-31 21:01:43.840857788
133,idle,,d5af5423-c371-4d4d-ab90-4f16f3e05580,2024-01-31T21:26:58.699787347,2024-01-31 21:15:49.699787347
134,idle,,63a3e389-259a-464a-bde7-b7be225fe437,2024-01-31T21:27:19.891936369,2024-01-31 21:12:56.891936369
265,idle,,40a38e62-9f3b-4f32-b905-8685debd87f8,2024-01-31T22:04:05.954128440,2024-01-31 21:36:30.954128440
223,idle,,ea6c0a3b-01ae-48f7-b706-2a04f42090d3,2024-01-31T21:32:01.826913779,2024-01-31 21:19:10.826913779
239,idle,,de7db9df-4699-49df-ab55-fb594089b10b,2024-01-31T21:49:36.377862595,2024-01-31 21:33:46.377862595
244,idle,,425a55a5-3390-455b-a65c-33c89d4fc883,2024-01-31T21:31:43.714028777,2024-01-31 21:09:14.714028777
200,idle,,5f579db4-9b2a-42f9-b7ec-b8b9a001cf08,2024-01-31T21:16:30.272707542,2024-01-31 20:54:28.272707542
249,idle,,e4cddd14-4ca2-466b-8372-a1a58a53fa1a,2024-01-31T21:14:37.305582762,2024-01-31 21:03:06.305582762
215,idle,,ea46cf35-d1b1-4de7-b5f6-ab18ab0e2a32,2024-01-31T21:17:41.677358321,2024-01-31 21:11:19.677358321
41,idle,,00528a3d-3841-474c-a66b-893e1c3dabed,2024-01-31T21:36:13.735109718,2024-01-31 21:14:28.735109718
107,idle,,0aa15174-3186-49a7-947c-084606147cf3,2024-01-31T21:48:40.482758621,2024-01-31 21:28:12.482758621
218,idle,,deecaf86-1aa8-465c-b397-973bac3fc4c8,2024-01-31T21:33:23.630281915,2024-01-31 21:14:09.630281915
213,idle,,129fd9a0-86e1-4185-b949-dbf5ddb8ddd8,2024-01-31T21:47:16.590634441,2024-01-31 21:25:44.590634441
206,idle,,20d299a5-ae0e-4240-92ae-f5a5bbfc99fd,2024-01-31T21:27:03.416466827,2024-01-31 21:13:54.416466827
146,idle,,16e1a018-f9c1-4cdf-983d-903324f6adcd,2024-01-31T21:19:54.458625526,2024-01-31 20:49:31.458625526
33,idle,,ca5c0775-f12f-45bb-b813-d237e78bb639,2024-01-31T21:25:28.921104536,2024-01-31 21:02:55.921104536
185,idle,,e09112e4-b5cb-41e6-b256-0be3089d3a29,2024-01-31T21:42:59.714028777,2024-01-31 21:06:14.714028777
130,idle,,e5bea96d-eb75-4dd6-bc92-0f3b8110ed68,2024-01-31T21:11:18.979903888,2024-01-31 20:58:26.979903888
234,idle,,42467472-0ff2-4e03-8e8a-b01fcba21bfb,2024-01-31T21:13:29.315508021,2024-01-31 21:00:22.315508021
239,idle,,7c718e30-1209-48a3-8e70-ad903e546e95,2024-01-31T21:18:48.627287854,2024-01-31 21:08:22.627287854
18,idle,,6d29c74a-d87e-48ea-ab6d-9202d278a7c8,2024-01-31T21:16:13.500967118,2024-01-31 21:08:06.500967118
205,idle,,78206ab1-4637-40db-8d36-30c6ae667f71,2024-01-31T21:12:36.368421053,2024-01-31 21:04:00.368421053
265,idle,,b88983c8-ef12-47db-8621-6155239cf214,2024-01-31T21:16:54.149087799,2024-01-31 20:39:23.149087799
255,idle,,15d10c85-8776-4181-a7f5-653809582b2c,2024-01-31T21:40:12.245792315,2024-01-31 21:10:32.245792315
225,idle,,fa4bfe18-80a3-4a70-b84b-99b342f1230a,2024-01-31T22:04:10.560226354,2024-01-31 21:30:29.560226354
141,idle,,5b8950ca-9182-4698-82b9-ebaad6636e3d,2024-01-31T21:40:39.510869565,2024-01-31 21:34:30.510869565
232,idle,,69ac12e3-49c9-48aa-ba2d-9bba07cd33ac,2024-01-31T21:21:20.610078146,2024-01-31 20:50:56.610078146
22,idle,,015d7916-507d-4db4-bc26-1335e9d126a8,2024-01-31T21:14:33.241809413,2024-01-31 21:03:04.241809413
89,idle,,8a679442-3ef8-43ea-9b56-3479de9aea59,2024-01-31T21:22:19.751707830,2024-01-31 21:14:14.751707830
117,idle,,07288ec6-f277-4845-b823-d6f0279e51aa,2024-01-31T21:30:20.952635128,2024-01-31 20:52:54.952635128
69,idle,,7a333d43-bdf2-42cd-9635-c251a85379c5,2024-01-31T21:20:53.612084966,2024-01-31 20:57:09.612084966
132,idle,,2a779ada-4ca4-454d-a9f0-df9e98ad9b40,2024-01-31T21:36:33.867398044,2024-01-31 21:00:48.867398044
143,idle,,91e64d12-a102-4f63-900d-80ed6c639adb,2024-01-31T21:51:08.635555556,2024-01-31 21:15:14.635555556
4,idle,,1aa45759-fb08-4fbc-9366-3ecf6afd8944,2024-01-31T21:20:32.374251497,2024-01-31 21:05:40.374251497
17,idle,,9a0ae59e-36fa-4c61-85b0-137c06026e60,2024-01-31T21:27:55.818299805,2024-01-31 21:00:36.818299805
95,idle,,505320e4-dd78-4d56-bc20-0b13a0b4bd30,2024-01-31T21:14:39.246646796,2024-01-31 21:02:50.246646796
263,idle,,49f0f2f3-8856-4718-aae7-803d75d90a08,2024-01-31T21:19:35.498801917,2024-01-31 20:56:38.498801917
70,idle,,2f9d0e85-ce0c-43c8-bff7-4991129fa350,2024-01-31T21:27:44.905197953,2024-01-31 21:07:13.905197953
71,idle,,4433f8ed-52b6-4afd-9fbe-2a9b938c3a18,2024-01-31T21:21:50.144595641,2024-01-31 20:54:01.144595641
78,idle,,36f8bdf6-d4e7-4cd2-9cc8-48bfbba626f6,2024-01-31T21:37:30.394683027,2024-01-31 20:55:28.394683027
132,idle,,4a432e1e-41af-4764-bb01-c15c048501ca,2024-01-31T21:14:55.500000000,2024-01-31 20:48:50.500000000
265,idle,,dd0ad591-b04a-4be7-82e8-fbb2dc9da2da,2024-01-31T21:34:56.554914656,2024-01-31 20:57:26.554914656
42,idle,,19fb36ac-e312-4d25-9b7d-00f3fec44e3c,2024-01-31T21:29:40.926084883,2024-01-31 21:17:08.926084883
164,idle,,f5158085-3646-4c79-a247-455a5bc66add,2024-01-31T21:40:41.843373494,2024-01-31 21:33:28.843373494
22,idle,,2652be1a-ea97-4bd4-b9ba-0fedcdfc64ca,2024-01-31T21:11:26.780096308,2024-01-31 20:59:08.780096308
234,idle,,3af5b793-1a3a-4820-a037-4be56afcdbc0,2024-01-31T21:21:22.182660851,2024-01-31 20:56:03.182660851
139,idle,,2186a1ec-eafa-44c6-811a-fded816bddc1,2024-01-31T21:24:26.840857788,2024-01-31 21:10:43.840857788
188,idle,,4a1c1c89-ad21-4f16-bcee-7c7473ec1f6e,2024-01-31T21:17:04.360034640,2024-01-31 21:10:39.360034640
234,idle,,29ab8e8c-8c9a-4231-a5d6-f3d1a76bb6fd,2024-01-31T21:13:22.027359781,2024-01-31 20:55:43.027359781
153,idle,,50e51a42-d1fe-4aa7-9ac3-4dbe4c522a13,2024-01-31T21:26:24.004346108,2024-01-31 21:17:50.004346108
231,idle,,7fca91cc-41dd-4b4b-8ef0-b4268d6f618d,2024-01-31T21:21:34.102240896,2024-01-31 20:59:40.102240896
265,idle,,0516d1fc-777b-4849-b2d1-159a782a2982,2024-01-31T21:25:53.735109718,2024-01-31 21:00:28.735109718
72,idle,,35c1e286-0f20-4bd7-b288-5d62d402db6b,2024-01-31T21:12:12.625000000,2024-01-31 20:36:30.625000000
179,idle,,526707f0-518b-4249-87ee-a61ad8a3f9e4,2024-01-31T21:38:17.304283165,2024-01-31 21:09:24.304283165
198,idle,,0f298e88-3ad3-4956-b132-697efc68604c,2024-01-31T21:30:37.723531612,2024-01-31 21:15:51.723531612
3,idle,,55251440-4e73-4496-a13c-d36e1dcda38c,2024-01-31T21:21:04.065217391,2024-01-31 21:10:50.065217391
18,idle,,1857b775-426b-4648-9cba-1cd9550c8cff,2024-01-31T21:15:08.820661357,2024-01-31 21:05:15.820661357
97,idle,,54832fcf-8919-4bf7-b667-ea9ed6aa36e1,2024-01-31T21:11:58.353562005,2024-01-31 20:56:54.353562005
191,idle,,c6b8dd51-2721-4d2f-a243-c99091dd8d9f,2024-01-31T21:54:42.150289017,2024-01-31 21:32:56.150289017
68,idle,,a0f93aea-6abc-4c6f-b4ed-97abed997941,2024-01-31T21:12:48.621938232,2024-01-31 21:06:43.621938232
26,idle,,3b465905-4b26-4f48-853b-5a7d14ce2717,2024-01-31T21:18:10.699787347,2024-01-31 21:11:49.699787347
82,idle,,381f6e72-958c-4946-b08a-027b0e575466,2024-01-31T21:24:02.952635128,2024-01-31 21:07:54.952635128
187,idle,,0b0bda01-e3a3-4477-8bc6-b2073c953467,2024-01-31T21:19:45.480922099,2024-01-31 21:07:35.480922099
112,idle,,b4eacb84-ce28-4c52-9236-2fea6d2a2069,2024-01-31T21:28:06.714028777,2024-01-31 21:06:14.714028777
33,idle,,ece66dc8-141d-4b5a-a9f7-4cc21ff51f25,2024-01-31T21:26:22.265148862,2024-01-31 21:07:38.265148862
112,idle,,f00f1000-5509-4e03-a1f2-6b315b2d319d,2024-01-31T21:18:46.287325677,2024-01-31 21:06:52.287325677
37,idle,,f39440e8-bba9-4c35-a8a0-9055d5305cdc,2024-01-31T21:15:22.534994221,2024-01-31 21:05:14.534994221
7,idle,,f1417de1-b9c4-4ce8-877a-73d2cffb179e,2024-01-31T21:14:44.991433247,2024-01-31 21:00:54.991433247
162,idle,,ec435730-61e5-443e-8a9d-6bfe8811d16e,2024-01-31T22:06:58.714285714,2024-01-31 21:43:59.714285714
125,idle,,9b5fee6e-cb0c-4e49-aa2b-a80148dd7545,2024-01-31T21:53:06.797619048,2024-01-31 21:41:32.797619048
79,idle,,93fc2851-64d9-4fef-9785-ea2a21613239,2024-01-31T21:26:52.984092995,2024-01-31 20:51:15.984092995
91,idle,,e60c5c92-2749-45c8-92c9-09532310690e,2024-01-31T21:13:21.835290384,2024-01-31 20:52:37.835290384
17,idle,,e3a37753-86b4-45e8-a549-f6547d4a3f47,2024-01-31T21:54:09.369565217,2024-01-31 21:36:43.369565217
32,idle,,b89ffa4a-1bc0-4bf5-9878-73f17142e9eb,2024-01-31T21:17:26.562500000,2024-01-31 20:55:59.562500000
163,idle,,0acc868c-d0fa-4bc6-a675-1b9281ce8ae4,2024-01-31T21:13:35.765491822,2024-01-31 20:55:14.765491822
221,idle,,aadf3b99-287e-4c55-80d3-e3d9c2fa9347,2024-01-31T21:14:51.000000000,2024-01-31 21:07:54.000000000
91,idle,,4bd0ebc5-d02d-4548-aa07-8781495795f5,2024-01-31T21:16:58.925907872,2024-01-31 21:06:04.925907872
45,idle,,56ab4ba0-db3f-4ce3-bbe2-543c0a084eac,2024-01-31T21:49:08.271506236,2024-01-31 21:10:24.271506236
265,idle,,c735aed2-f7ca-47a5-8fff-23e8a7694fbf,2024-01-31T21:15:09.149403341,2024-01-31 20:53:40.149403341
224,idle,,68876122-3d47-4b9f-963d-f14ba71322ee,2024-01-31T21:53:48.799013464,2024-01-31 21:36:54.799013464
243,idle,,4dd68b3c-0fc1-4d13-bd40-b7b774a276e2,2024-01-31T21:13:44.271506236,2024-01-31 20:57:24.271506236
36,idle,,07601537-8b4f-402d-a789-88c5a1760354,2024-01-31T21:14:07.744138033,2024-01-31 20:58:16.744138033
249,idle,,1424dddd-bc1c-4297-b968-03188d2970e0,2024-01-31T21:32:12.564378848,2024-01-31 21:12:11.564378848
33,idle,,2a8eb332-dcde-4e62-a50a-78346e2a4ec4,2024-01-31T22:12:38.799013464,2024-01-31 21:38:54.799013464
80,idle,,190cae0f-a24e-4c51-9b15-5bde90464829,2024-01-31T21:38:34.322790295,2024-01-31 21:20:09.322790295
107,idle,,edc814f3-66d3-4148-9074-68c2db4a77f4,2024-01-31T21:35:11.059093517,2024-01-31 21:21:45.059093517
52,idle,,5b38eaf1-909e-4915-84c6-dda5e6ee1558,2024-01-31T21:15:02.273715415,2024-01-31 20:48:47.273715415
38,idle,,e8cc0a1c-d556-4b13-aab5-ea3c7eda62ea,2024-01-31T21:19:49.597923875,2024-01-31 21:08:27.597923875
123,idle,,b43d0aea-2627-4e6d-a783-e04f4159fa4d,2024-01-31T21:16:48.756086957,2024-01-31 20:58:39.756086957
76,idle,,a566a956-17d7-4633-a781-5020fc32f723,2024-01-31T21:18:40.263924025,2024-01-31 21:08:17.263924025
48,idle,,93271abf-262a-4596-95e2-481fe4af0b0a,2024-01-31T21:13:25.454545455,2024-01-31 20:55:30.454545455
81,idle,,e7462994-38f7-412e-9d8a-c2fa9f37f74d,2024-01-31T21:31:43.663183280,2024-01-31 21:17:47.663183280
61,idle,,496fe5fd-1ec0-415e-8ae0-0e22452396c4,2024-01-31T21:12:48.382701422,2024-01-31 20:58:11.382701422
205,idle,,07ca0337-a10c-4a4b-ae90-217a59c3e6a0,2024-01-31T21:48:44.432601098,2024-01-31 21:16:44.432601098
162,idle,,99af2170-f121-4574-8e8b-aba1b12fa92e,2024-01-31T21:23:24.063921993,2024-01-31 21:14:39.063921993
42,idle,,8299109b-3988-4c17-9d8e-bd9badb60e1e,2024-01-31T21:34:37.565963432,2024-01-31 21:12:14.565963432
72,idle,,6123d94a-1365-4e70-8526-7c902d962834,2024-01-31T21:21:46.360034640,2024-01-31 21:08:39.360034640
79,idle,,1b17631d-e9ec-4e22-9e11-4b29775aebee,2024-01-31T21:38:35.610078146,2024-01-31 21:05:56.610078146
20,idle,,27c4d35e-8541-4ad6-b9ce-f5c3e8ed0968,2024-01-31T21:11:19.627287854,2024-01-31 20:43:22.627287854
100,idle,,83bd8d6e-a0ad-4735-8a7f-7957f68d0c2d,2024-01-31T21:38:22.208422175,2024-01-31 21:17:24.208422175
51,idle,,710f4daa-03fe-4e03-82ee-bf3fbfb8b003,2024-01-31T21:11:49.090909091,2024-01-31 21:04:15.090909091
49,idle,,88b2d21b-0212-41ab-bd9b-45d440485269,2024-01-31T21:13:07.275106313,2024-01-31 20:54:56.275106313
61,idle,,9d4a79a2-335d-4309-b9ce-dbd4103ddf43,2024-01-31T21:28:52.088309808,2024-01-31 21:15:55.088309808
213,idle,,74e75e53-d2c5-4fe0-bf05-e49bc865f12e,2024-01-31T21:29:01.749105546,2024-01-31 21:10:19.749105546
256,idle,,b2dace02-d083-42a4-89de-e5781e62611b,2024-01-31T21:23:19.991433247,2024-01-31 21:09:54.991433247
217,idle,,084f25fb-7efd-499b-b7e1-45c3a8cbbaaf,2024-01-31T21:22:30.182660851,2024-01-31 21:17:03.182660851
69,idle,,b5ba4af2-993d-407b-a3a5-98286a9c642e,2024-01-31T21:31:33.867878983,2024-01-31 21:14:06.867878983
249,idle,,bea65a1a-292c-40ec-b498-95ef03a30e1e,2024-01-31T21:55:23.241379310,2024-01-31 21:30:27.241379310
142,idle,,b0eb4975-d3bc-4306-a90b-32f47ffb1011,2024-01-31T21:21:12.735109718,2024-01-31 20:59:28.735109718
