location_id,battery_level,status,current_trip_id,car_id,eta_to_dropoff,eta_to_pickup,charging_station_id
256,289.6083688652098,en_route_to_client,aaddb72e-537e-43d7-bac9-e49efe82adc7,2316b074-e369-4f2f-8a56-538253c086af,2024-02-01T00:22:44.867549669,2024-02-01 00:10:46.867549669,3497b0ba-c78c-46e1-b8f7-886a5166f16b
249,277.9236225378104,en_route_with_client,cea9073f-9018-4127-ab88-b18da14be57d,36390993-ec37-4039-a538-cf8a370005d5,2024-02-01T00:03:53.548044693,2024-01-31 23:56:15.548044693,7b377849-bdd5-4458-bdb6-3ce870ae14b1
179,209.75952448553107,idle,,a174f130-a621-4fb2-ab99-46b660803040,2024-01-31T23:28:51.564378848,2024-01-31 23:08:11.564378848,faa0cb33-aea9-47de-817e-b2cacd996463
26,77.48468235708663,idle,,527c7544-6c17-4b1c-9d69-21afa26c9009,2024-01-31T23:55:20.830617284,2024-01-31 23:31:11.830617284,35c3f168-7d06-43d2-9be7-f4b536d5f59f
69,256.934552921072,idle,,b98308b1-65ba-4ce2-ac14-bb86feef0c00,2024-01-31T23:19:35.612084966,2024-01-31 23:14:09.612084966,e83341a3-2013-4311-9d9b-53467fb2ff05
123,199.53437426561663,idle,,0cebaeaf-3a4d-4681-b1dd-7aadf4ad3bee,2024-01-31T23:28:38.693478261,2024-01-31 22:49:01.693478261,478db7e5-0e8d-4820-ad0a-d58bee17af20
157,131.85385964975086,en_route_with_client,f8746ca4-e6ec-4aaa-9775-e912b81c3fec,e6fd53c1-e2f5-4c0f-bfd4-7149e23e4931,2024-02-01T00:07:32.192967033,2024-01-31 23:52:39.192967033,ea8c748e-6c48-4f05-98c0-c572b41d581a
167,52.92284491818013,charging,,1ce73b2f-f368-438b-97a8-791587ba615e,2024-01-31T23:23:44.608523726,2024-01-31 23:13:21.608523726,b969f15d-cef9-4712-92c3-d8221481698f
145,300.4573603318735,idle,,94870a29-81e8-40de-a65c-2089eae1d5d7,2024-01-31T19:03:22.323736404,2024-01-31 18:45:36.323736404,9a3508a0-488d-4713-b0ba-655fa08684c9
22,48.06532792776612,idle,,2576f448-e604-4160-9373-c25ce7f22248,2024-01-31T23:42:12.884201077,2024-01-31 23:34:43.884201077,6aeeeaa6-01c2-4e80-a1c6-d8cc3de3b16c
1,300.10949407561225,idle,,8704c553-4b20-4bb4-96d3-d30f10cbf5e4,2024-01-31T17:59:24.613691932,2024-01-31 17:23:06.613691932,5451ec68-78d5-4bfa-8dfe-9b38bb628860
89,165.75144434333112,idle,,5ce97495-cfe4-4e8e-99ca-39953e9eb18f,2024-01-31T23:19:59.498801917,2024-01-31 23:00:38.498801917,307daafc-41c2-4e4d-bb46-58940b438359
51,102.92351603928635,charging,,4f8a8de0-8de1-41a3-b20b-953a48fb35e1,2024-01-31T22:20:03.250000000,2024-01-31 22:05:06.250000000,28acf3a0-3276-4530-9328-30d2f82220ab
86,198.54712354707857,idle,,20c15559-879e-4a9e-9c4c-277af5467f0b,2024-01-31T22:03:01.833333333,2024-01-31 21:51:46.833333333,faa0cb33-aea9-47de-817e-b2cacd996463
265,29.575361414437367,idle,,99676818-effd-48d0-a225-5ad7a504e8ff,2024-01-31T23:27:54.077547047,2024-01-31 23:09:46.077547047,9da7c20d-6965-4270-b5c7-525fef83599a
180,81.38886564833378,en_route_with_client,95f51736-10b0-4197-9dc2-e03c722f46d2,2f5d4afa-81f0-437a-a01f-8a23ca152ce6,2024-02-01T00:08:34.070749736,2024-01-31 23:47:11.070749736,010257c0-eeb2-44b8-9eca-699dec315c8f
80,282.0119489005502,en_route_to_client,5180392a-aed1-46e9-a982-f80ed0d9993b,e4b9045d-4373-43a2-af4c-a3cbaa4d80d2,2024-02-01T00:22:17.287325677,2024-02-01 00:02:52.287325677,e83341a3-2013-4311-9d9b-53467fb2ff05
16,278.1346675281401,charging,,5998a27c-ecfb-4d42-8c52-c42be66bc040,2024-01-31T19:33:56.542635659,2024-01-31 19:05:07.542635659,f6e3d0ab-c5c1-4708-9f55-c9d9cdae217a
22,123.73334543837207,idle,,9e6a4397-1eb6-4f4d-aca8-a227073fae27,2024-01-31T22:31:08.835290384,2024-01-31 22:16:37.835290384,9e31ec79-36f7-45b2-9a28-bb01ef40a322
61,215.55149754418545,idle,,cafd6958-0921-4c5e-bc6d-2ba2bcb57c53,2024-01-31T23:36:46.272648892,2024-01-31 23:21:41.272648892,1c5ca67a-7b9b-42fa-8119-4174408a5780
7,205.7112349638637,en_route_to_client,1e9bb047-f6cf-48c2-9c49-6ec13f6d97d7,7cff24e2-b50f-4667-a619-9d85b2fe89bb,2024-02-01T00:16:56.765491822,2024-02-01 00:03:14.765491822,e7f1d79f-d1d0-454e-8ddb-8f55a05da6ba
71,201.18326132562194,idle,,c2543d57-8f5e-4024-99c5-9a048a48c674,2024-01-31T23:19:03.255696951,2024-01-31 23:10:46.255696951,f2c7f94b-b713-431a-bb57-c520bd7aeeb1
163,79.77119883425603,en_route_with_client,e9d5b9eb-7323-4796-8210-463e86ad18d9,ebd63cee-bf73-4bbe-85a8-8bbc1895432f,2024-02-01T00:02:47.421563618,2024-01-31 23:43:47.421563618,989bcf3a-8bbc-42cc-b3dc-c616298f2a27
185,117.99270946886104,en_route_with_client,21d900ca-306d-45ff-9637-154ca285eea2,a8b1d3fa-3bf8-4666-a000-f46ed81ff27d,2024-02-01T00:06:42.898630137,2024-01-31 23:38:47.898630137,0429b05d-f60e-4942-9327-e1ec7ea62a52
174,113.69150083452583,en_route_with_client,6715951e-2c25-4a52-bd2c-1b69e6aab8f8,51df5cc8-532e-41c7-8b1a-656295f1e9d5,2024-02-01T00:11:54.215034965,2024-01-31 23:58:59.215034965,9a37de92-dae8-457b-ae7c-cf4f4cbd0d4f
177,104.27825065298308,idle,,4909896c-4b01-460a-95d9-e4f4844f2d59,2024-01-31T23:12:43.998099943,2024-01-31 22:58:50.998099943,9a3508a0-488d-4713-b0ba-655fa08684c9
265,88.5057715027398,idle,,dadd8e70-a00b-4912-9507-d1f1a51532df,2024-01-31T22:55:49.595092025,2024-01-31 22:38:15.595092025,0e238bb7-14a8-49ae-a6a4-a0c3b9f4e1bc
49,71.57004828034874,en_route_to_client,9855c9a7-f685-4f94-b355-166039425590,b7aaeba4-5748-4fff-a257-c1a9f29e760f,2024-02-01T00:25:57.517700799,2024-02-01 00:03:08.517700799,5030408f-a9ef-4554-a8e1-88b73b690518
214,207.52156539190867,charging,,85f0b344-a9bd-43d1-af84-f8efb7e668c6,2024-01-31T20:38:13.839826840,2024-01-31 20:24:28.839826840,0ef60998-e170-4581-896d-4c0f5bdc7811
90,223.63447419376678,en_route_with_client,451d5e08-98f5-42e9-97a5-63a54b82e5d2,f63e3774-df34-4035-96c8-ee70a1f7913b,2024-02-01T00:21:46.921104536,2024-01-31 23:52:55.921104536,6a42ce73-506f-4953-9b1f-3af7e2ae7064
17,23.66307954586823,idle,,91b08c7a-bf0d-4425-8406-7b4be0c5eb1c,2024-01-31T23:41:35.046165586,2024-01-31 23:30:45.046165586,1d13d23c-5238-4d68-b062-2fd633c78ce8
265,45.92385944766216,idle,,fb4dde98-0648-46eb-af41-92345a8d4208,2024-01-31T23:12:24.249595469,2024-01-31 22:44:50.249595469,995394d6-0397-4de4-8586-a79d2a7bcfe6
142,177.04196536783112,en_route_with_client,db1b8bca-9677-4aac-8873-2dc42c4aae2a,c212800b-a00d-4404-bc3f-1129d90da0ff,2024-02-01T00:04:21.204324663,2024-01-31 23:33:26.204324663,148c533b-6ddd-4b57-9a60-c3d05cd8a853
226,110.13892561760045,charging,,3c53939f-9b2c-404c-9241-897b2ce6cd49,2024-01-31T22:28:24.811011057,2024-01-31 22:20:15.811011057,8853dae3-0c3c-42f8-bfa5-162fd3883538
48,293.6148107714079,en_route_to_client,9153f4cd-f30c-4f2e-abae-1df36728428c,fc815b90-326b-475d-a542-dbeece3e99db,2024-02-01T00:09:16.311543235,2024-02-01 00:02:23.311543235,738915fa-0d23-4737-9937-8137c703222c
168,97.63679232519584,idle,,3b14a562-5d55-40f4-a82c-0b8d702dbee0,2024-01-31T23:49:11.710078534,2024-01-31 23:38:55.710078534,a7f795c3-b511-4f9f-9b27-7456c7016d0c
76,271.11331305056575,idle,,17302325-baf5-43af-b49c-4ef0e5c8fcd4,2024-01-31T23:59:19.974480346,2024-01-31 23:43:05.974480346,433b70aa-e1e3-4e97-8cb4-b115366dcb19
255,260.3981674349613,en_route_with_client,dffe9f2e-0927-443d-b70b-cc6d5c85aad1,440da99a-2811-4f2d-be4f-477987f5bf6c,2024-02-01T00:04:47.596854305,2024-01-31 23:40:28.596854305,5030408f-a9ef-4554-a8e1-88b73b690518
148,175.63355267341527,en_route_with_client,2862ad0b-1189-4292-8e06-8771f1297b0f,8cc5bb61-406b-474c-859a-3c5f30f5e9ab,2024-02-01T00:04:15.683488269,2024-01-31 23:45:21.683488269,aa492d6d-8370-417a-9ef9-78f95ea31b11
254,41.72425206222886,en_route_with_client,6e9be97b-6e4c-433c-8546-653005c4f853,1e731edc-9e3d-4070-be41-6125e92c8386,2024-02-01T00:02:02.981872116,2024-01-31 23:40:21.981872116,8e850aa0-7b32-4ae5-af10-d2d5c5a2d16b
20,268.9838930506779,en_route_with_client,3b1f76cf-2dc0-4247-b8e0-f85784bb10e7,4571c33d-25e1-4bc6-ad2b-1a1a7d931163,2024-02-01T00:05:39.749105546,2024-01-31 23:54:19.749105546,148c533b-6ddd-4b57-9a60-c3d05cd8a853
70,136.2836413482271,en_route_with_client,9728191b-6016-4284-9881-c37aec9d44d9,0baf482f-10e6-4a07-8df3-29148f6d559d,2024-02-01T00:03:13.709157716,2024-01-31 23:37:46.709157716,5de8da14-c4eb-4f06-b146-34d8a9a831dd
177,141.7790727583596,idle,,e33b544d-05f3-4828-a32b-e3044ac0e754,2024-01-31T22:15:12.382701422,2024-01-31 22:05:11.382701422,6a34a9cf-9e64-4265-8c3b-65091ccd5d81
140,300.761298266596,idle,,30dd27b1-662a-40b8-b4cb-d99a433ed1ad,2024-01-31T19:12:05.662351672,2024-01-31 18:48:48.662351672,148c533b-6ddd-4b57-9a60-c3d05cd8a853
74,99.04763464045762,idle,,3bc0a312-e83d-4aa4-8de4-1a892b34e545,2024-01-31T23:57:39.681081081,2024-01-31 23:34:42.681081081,a28853fd-6cf1-4d15-b5e7-c50aa7570353
50,96.1334416709265,en_route_with_client,9b645e96-9ae8-4b0c-8591-335982603a0c,824c0627-b507-4dbc-b94e-36788ce11e80,2024-02-01T00:15:04.122549020,2024-01-31 23:57:35.122549020,6cc2ca0c-b361-4d66-b9f3-43f1e7bcfe7c
177,288.5611048423912,idle,,cb31a1a4-8ee2-4059-a932-64ac079c22a4,2024-01-31T23:59:15.263924025,2024-01-31 23:46:17.263924025,a8f7d807-2224-45f0-94e4-b44676bf1346
168,235.18396887465323,idle,,ab21d2a4-ca32-4469-81a5-bf822d49a3d4,2024-01-31T23:55:35.329285381,2024-01-31 23:49:10.329285381,b564f49a-ec53-496e-aa3a-7d9689c547fe
265,273.2272633532398,en_route_to_client,6c3dcbf5-38d8-4d44-a8e1-0f9e0635e8af,214f6802-2843-4212-b1e3-0d0caf3d6644,2024-02-01T00:24:14.000000000,2024-02-01 00:05:02.000000000,c9d45bb2-c492-4569-bc61-c34ca0052f6e
265,111.5680512429887,idle,,f054585d-4ab2-4ba7-8b31-83c11f2ca06c,2024-01-31T22:39:38.084532374,2024-01-31 22:21:58.084532374,bcb56fb3-810f-48b1-b03a-174d042c0e40
89,243.41941581450052,idle,,89d0b3d1-9603-46b4-96ac-c0f4c22e3007,2024-01-31T22:48:15.255696951,2024-01-31 22:36:46.255696951,28e53644-f7ec-428b-85de-865b204fab28
139,140.20436468731006,idle,,2341efe0-e291-4fcc-aa38-35020812d1bc,2024-01-31T23:45:07.615384615,2024-01-31 23:39:44.615384615,c3a3c64b-a03e-4545-ac73-b3f02958d84f
102,87.13152358518896,en_route_with_client,15f3169c-ae4d-4ef7-85ad-8be7246dcb31,0a09570f-b667-4479-b014-cf2044c18e6e,2024-02-01T00:10:39.483016051,2024-01-31 23:55:42.483016051,a7f795c3-b511-4f9f-9b27-7456c7016d0c
42,293.89535891259,idle,,e34f4c5d-1d2b-4ca5-bd2d-62330df4ad4b,2024-01-31T22:50:06.246467066,2024-01-31 22:37:02.246467066,6a42ce73-506f-4953-9b1f-3af7e2ae7064
213,296.4919613487726,idle,,8581afd3-d681-47ea-957a-0b182a80a64d,2024-01-31T23:13:25.997135417,2024-01-31 23:03:35.997135417,c3ab6b8a-063b-4890-8a6e-960b04232c3b
78,259.14304087322216,en_route_with_client,dccc09da-f3ba-405b-8b5e-942e3fbed051,388ad7a6-3a4e-47a5-8454-68b3043094d8,2024-02-01T00:12:26.095772787,2024-01-31 23:57:51.095772787,6aeeeaa6-01c2-4e80-a1c6-d8cc3de3b16c
14,243.8360452171466,charging,,8d9eefc8-2a6a-402f-83f6-e97384a00fa8,2024-01-31T20:10:20.681081081,2024-01-31 19:46:42.681081081,8c340529-0ac0-4822-9cda-5198100cdfd7
198,33.471471780774294,en_route_to_client,1d0ddea2-6f0b-4107-a100-64a22b823f3c,b818beb0-6ada-43ce-8e11-2464a02e6a06,2024-02-01T00:08:51.480000000,2024-02-01 00:03:52.480000000,a018f1a1-d80b-41ff-82bb-6201fa6839c6
255,47.46445567718865,en_route_with_client,ec7f101c-72ae-4f5d-8649-a1b8a579b540,415e3504-b198-4477-b1c2-910691ddd651,2024-02-01T00:06:30.564378848,2024-01-31 23:50:11.564378848,9a53818c-37fd-4f13-92c1-cfa734a6f48a
258,292.3736474582456,idle,,62a76ba0-c95b-4e64-bdbc-9a9c33dc9ae9,2024-01-31T22:29:38.717193426,2024-01-31 22:18:31.717193426,6f1d69b9-c903-44ce-90fb-68b4aba51357
127,284.3919641025002,idle,,7d5e700f-d84f-4ece-a54d-a074ff211ec4,2024-01-31T22:25:31.634146341,2024-01-31 22:17:05.634146341,8ef43f83-0ccc-4f90-ac70-fbedf6a8bf3c
174,77.66135070258854,idle,,d6b8a2be-c16d-4763-bbdc-485e00139b1b,2024-01-31T23:55:58.846881720,2024-01-31 23:43:43.846881720,605cf4ec-3248-4999-872f-a1df062a0c83
234,146.76149415247554,charging,,d89c2149-21fb-4966-a1bd-2cdd11057b15,2024-01-31T21:49:36.450980392,2024-01-31 21:26:26.450980392,66aea132-e3d9-41d9-9be3-1db446b4761d
112,34.58843671730701,en_route_with_client,f7e18156-7851-4cc9-a465-b50fbf4e0318,8f100f77-e73b-41b5-9a66-85d9db316f98,2024-02-01T00:14:27.991433247,2024-01-31 23:56:54.991433247,d1c76409-028b-49ae-a8e5-f694ed97eb85
121,270.88728819365997,en_route_to_client,920311ab-0fc2-4a1a-af7c-dfab938c1608,85c3df46-3a4d-49b9-b3fe-f1637a6a0778,2024-02-01T00:23:04.619047619,2024-02-01 00:04:46.619047619,5de8da14-c4eb-4f06-b146-34d8a9a831dd
