location_id,battery_level,status,current_trip_id,car_id,eta_to_dropoff,eta_to_pickup,charging_station_id
173,220.94949306912238,en_route_with_client,cfd71266-a9ae-4634-87bf-ed1d78ca2750,b0cf2b83-ef31-4f2a-85f0-ce76a0e2e188,2024-02-01T00:10:32.768211921,2024-01-31 23:49:58.768211921,f458f663-43ea-497e-b123-741ccbad587c
164,198.47841263120648,charging,,1b45ce18-bc89-4d7c-8cf2-1ab0bb9cc935,2024-01-31T20:55:57.677732794,2024-01-31 20:30:18.677732794,09c79840-a176-42eb-8f0e-9834ed0e395a
247,221.88345660042174,en_route_to_client,b8b822dc-c503-43d9-b19c-4e5f87078e2b,92c9ef77-bc8c-462a-a3ee-671b740728f7,2024-02-01T00:15:13.612084966,2024-02-01 00:05:09.612084966,09c79840-a176-42eb-8f0e-9834ed0e395a
80,33.776177569321774,en_route_with_client,1703d3a8-8e17-48b2-a141-c712c7c2fab1,a4d03d99-d493-46a5-99c9-b6afbbd543ab,2024-02-01T00:09:42.287325677,2024-01-31 23:50:52.287325677,44d2ea3e-51ef-4a0c-b148-f4a0ac479cc3
28,199.2270520743095,en_route_to_client,485d9ce7-e7be-4315-ae37-ca7c8ee178ac,46243d2c-97a9-4233-8836-397b7f4ba79a,2024-02-01T00:17:35.154456193,2024-02-01 00:06:48.154456193,3a1997b6-716c-406c-a5b5-1835fdce6aa6
19,212.23254300396061,en_route_to_client,1115ef0b-9c6c-4d4e-9a44-3c8f8f4e9012,b203995b-cde4-4ee7-a487-6600e722b087,2024-02-01T00:30:08.671181339,2024-02-01 00:07:08.671181339,09c79840-a176-42eb-8f0e-9834ed0e395a
112,57.79391847889386,charging,,10a0131d-0265-4301-988b-dcc66295bff9,2024-01-31T23:11:57.627287854,2024-01-31 22:40:22.627287854,09c79840-a176-42eb-8f0e-9834ed0e395a
18,205.4400006618982,charging,,a7c34fb6-d39b-40a1-b7e4-11f5b8cd896b,2024-01-31T20:48:37.714028777,2024-01-31 20:13:14.714028777,cf4470f5-5426-4bb3-999e-d2fd02601f60
192,144.92813960170335,en_route_with_client,3497cbbd-9d90-4ca2-be13-49adb8ec849e,c4c01004-6a0a-4c1d-8121-10f3e1ff89bd,2024-02-01T00:05:12.114695341,2024-01-31 23:48:46.114695341,09c79840-a176-42eb-8f0e-9834ed0e395a
164,250.30944673118375,idle,,784c1cf4-9f11-4d45-a61d-8f2d82d91899,2024-01-31T23:59:25.998973833,2024-01-31 23:44:45.998973833,e0b3bbbd-adc7-4f95-988b-f1433ced3f99
169,169.50779302077004,en_route_with_client,305df8cd-1873-4ff9-9c75-c2c59618ee2e,7d1c9acf-115e-48f3-b23d-d9878bf998ff,2024-02-01T00:10:38.042587601,2024-01-31 23:53:12.042587601,e0b3bbbd-adc7-4f95-988b-f1433ced3f99
22,96.1631515789409,en_route_with_client,bf25d1c9-7660-4e66-b363-64c90bdfeb45,3455684f-c1f6-4221-bd60-5a2e78ec3b19,2024-02-01T00:12:04.131276063,2024-01-31 23:47:01.131276063,09c79840-a176-42eb-8f0e-9834ed0e395a
244,160.33470204390923,en_route_to_client,aca8b0fb-f762-46e5-b95c-615f0952acd1,8c404add-bc43-4d02-8e15-6f8df8588464,2024-02-01T00:08:25.867878983,2024-02-01 00:01:06.867878983,e0b3bbbd-adc7-4f95-988b-f1433ced3f99
257,47.936688386391396,idle,,ce1dbabb-ec09-401d-9aac-ab547e44bdeb,2024-01-31T23:59:05.809045726,2024-01-31 23:36:31.809045726,2373b3d0-6981-430a-a453-7bc5a02d92b9
225,252.5702856067557,en_route_with_client,4eee7335-4bcb-4dbe-8b28-cc03c645b0a3,4985d629-1043-4666-a5ef-9d57feb72657,2024-02-01T00:31:23.534994221,2024-01-31 23:56:14.534994221,09c79840-a176-42eb-8f0e-9834ed0e395a
235,75.18547987021041,en_route_with_client,6247b2f6-9a35-499c-8dc0-789b68891593,fc9580b5-4161-42eb-a81d-33f8e848b219,2024-02-01T00:16:40.092930445,2024-01-31 23:52:17.092930445,5ed0d3cb-6948-45c6-9afe-257f2b88a29d
265,242.26058004094682,en_route_to_client,c8d0d8e5-03f6-405c-a53c-aad5d1602b4f,8876fe11-6cec-46a1-abb1-b3f6b27dbb22,2024-02-01T00:15:45.000000000,2024-02-01 00:07:25.000000000,f458f663-43ea-497e-b123-741ccbad587c
92,27.440221111486892,en_route_with_client,d2c31422-8029-402c-87a2-4b953115329a,bedbfaec-1b45-48fc-a329-415d023a4fe1,2024-02-01T00:08:50.800700414,2024-01-31 23:38:46.800700414,44d2ea3e-51ef-4a0c-b148-f4a0ac479cc3
156,106.65721266875849,charging,,121b3cf5-7024-4511-80b5-54c530c0ace4,2024-01-31T22:32:47.230436127,2024-01-31 22:26:27.230436127,3ecb8037-909e-494e-b514-61d6cabc1624
132,103.13866128879353,charging,,70b6150d-bfb4-4a75-b608-cf3318e89818,2024-01-31T22:30:22.908677874,2024-01-31 22:22:25.908677874,f458f663-43ea-497e-b123-741ccbad587c
97,289.76513434589594,idle,,d95b665b-6c9b-4435-8abb-c976be009e44,2024-01-31T23:59:29.293557242,2024-01-31 23:42:26.293557242,2695e4ae-ac05-4395-95ff-e7ade21d921e
250,21.33966396462082,en_route_with_client,25dae4d3-1195-445f-a8b0-dcc148ec63a3,5a81570d-6f3f-4443-9efe-ea98666d40a5,2024-02-01T00:13:15.572829819,2024-01-31 23:42:45.572829819,44d2ea3e-51ef-4a0c-b148-f4a0ac479cc3
112,179.03585640557372,charging,,62aae3c3-9230-44a1-80e0-a36f7feea655,2024-01-31T21:18:48.809045726,2024-01-31 21:09:31.809045726,09c79840-a176-42eb-8f0e-9834ed0e395a
198,201.2785301567381,en_route_with_client,f063ad73-ffd1-4b4b-9eff-76e8d9039a80,1dce2f93-18bc-4dc8-afba-53bf4336af98,2024-02-01T00:11:09.061418392,2024-01-31 23:34:25.061418392,e0b3bbbd-adc7-4f95-988b-f1433ced3f99
265,52.08781544865673,charging,,382a8039-bee4-4bb4-ae18-8b3de2cf8330,2024-01-31T23:19:39.800700414,2024-01-31 22:37:46.800700414,09b25a67-784a-4b4f-a700-36307bbc9530
112,215.63989980672943,en_route_to_client,62cb0f39-34e3-4bf8-a47f-bdafaa1bd07f,0b63722c-d6bc-4d44-88a0-683e6680105c,2024-02-01T00:08:19.991433247,2024-02-01 00:01:54.991433247,e0b3bbbd-adc7-4f95-988b-f1433ced3f99
265,36.95841640428695,charging,,31e35d6d-87b7-48c0-9d9b-432227a9a84b,2024-01-31T23:39:39.215034965,2024-01-31 23:23:59.215034965,09b25a67-784a-4b4f-a700-36307bbc9530
255,199.51335212611474,en_route_to_client,7d0448e4-903c-444a-afc0-e3b66c8a1917,8446f123-a21c-4f1e-9e4f-fce76ddc2dec,2024-02-01T00:26:40.564378848,2024-02-01 00:08:11.564378848,67ab1689-c323-4ac4-b753-e76a3782aca8
119,228.71960165140828,en_route_with_client,1c2cfafd-93b6-439f-b153-4115b522a594,fc69cfc1-3385-4c2f-b9d6-05208264a32c,2024-02-01T00:18:52.120468793,2024-01-31 23:58:32.120468793,2695e4ae-ac05-4395-95ff-e7ade21d921e
206,242.9972397586174,en_route_to_client,19231998-f5e1-48d4-8d37-4f4d987b9970,b7b7588d-be4e-4ab4-a6ec-f3db1f822af8,2024-02-01T00:23:46.186680931,2024-02-01 00:09:53.186680931,2373b3d0-6981-430a-a453-7bc5a02d92b9
37,258.82083683189944,en_route_with_client,8f905fd1-ddaf-400c-99da-c612f5603a45,89b4f463-4278-498d-a1d0-dbacd60ff825,2024-02-01T00:06:04.275106313,2024-01-31 23:57:56.275106313,e0b3bbbd-adc7-4f95-988b-f1433ced3f99
247,113.42605600688661,en_route_with_client,859a41cf-15eb-4a5a-8723-37d80f2089cc,08738b43-0ad4-486e-aa04-0ed1a3370ac1,2024-02-01T00:08:06.905197953,2024-01-31 23:53:13.905197953,e0b3bbbd-adc7-4f95-988b-f1433ced3f99
167,248.48248386997528,en_route_with_client,a67a06c0-eec7-475c-8f94-8ee0510a7433,d104c149-756e-4b3c-ab06-7ad91033abc8,2024-02-01T00:02:40.162139219,2024-01-31 23:52:09.162139219,e0b3bbbd-adc7-4f95-988b-f1433ced3f99
71,280.88758736879913,en_route_with_client,03e0d76d-8a9c-481c-8b7e-a7babf9d641f,0cac44d8-9982-4a30-98c9-df6ea5718ecb,2024-02-01T00:13:30.255696951,2024-01-31 23:59:46.255696951,2373b3d0-6981-430a-a453-7bc5a02d92b9
230,56.60069976625726,en_route_with_client,b411a256-e584-4a1a-99fd-6a9a4537d45b,35b73b04-05b5-4f5f-b552-644c1491bc0d,2024-02-01T00:29:51.259796358,2024-01-31 23:58:33.259796358,ff02ab23-4fed-4e03-97a7-0b781f004a35
69,267.3709082726584,charging,,f97d3d72-7834-4761-9bae-f65acdce1917,2024-01-31T19:51:42.288504464,2024-01-31 19:36:39.288504464,2fcc1c50-578f-4155-bf88-dd4a79db03ba
138,91.97841154529482,en_route_to_client,6581f2ea-0446-4190-8075-a02ce0a7e698,25f816b0-d7d9-4647-b727-06b00daae5ea,2024-02-01T00:09:46.235294118,2024-02-01 00:03:39.235294118,2373b3d0-6981-430a-a453-7bc5a02d92b9
40,206.34005082586066,en_route_with_client,caf7e186-e69b-409b-9453-d3c8a6278336,5754e32f-b9d1-4ad1-b38a-376895536aa1,2024-02-01T00:03:39.726984127,2024-01-31 23:32:26.726984127,2373b3d0-6981-430a-a453-7bc5a02d92b9
55,119.18392868140923,charging,,e3a3695e-3483-4397-a80e-a094dfa32919,2024-01-31T22:13:24.262118491,2024-01-31 21:57:52.262118491,2373b3d0-6981-430a-a453-7bc5a02d92b9
100,141.99745715878913,charging,,ac603700-ca4d-4900-86e5-7e8c343ff5bd,2024-01-31T21:50:06.964363795,2024-01-31 21:33:03.964363795,ff02ab23-4fed-4e03-97a7-0b781f004a35
121,48.88699909527557,en_route_to_client,cba271d5-6c4c-44ee-878c-dfc7c3c2ebac,6b473c5e-32c5-43ef-bf14-6e93afe60baa,2024-02-01T00:17:45.619047619,2024-02-01 00:05:46.619047619,e1e4584a-447d-4dcb-95a5-a0c4b79ac428
135,10.333701453599588,en_route_to_client,21564374-6082-476c-a843-bd00e5a9f9fd,46dd5ca7-aa87-49f1-ba5b-3825079b3953,2024-02-01T00:13:55.785714286,2024-02-01 00:03:24.785714286,2695e4ae-ac05-4395-95ff-e7ade21d921e
98,24.408186706141223,en_route_with_client,19d01c06-537b-4044-82c2-09358c33b70b,955cd2aa-ee9c-48ac-8b0a-0c29d3121e1e,2024-02-01T00:10:20.150684932,2024-01-31 23:53:50.150684932,67ab1689-c323-4ac4-b753-e76a3782aca8
72,219.1358375017953,charging,,ea893174-0425-4a41-9ff2-f53f4086f781,2024-01-31T20:34:32.943455497,2024-01-31 19:57:39.943455497,5ed0d3cb-6948-45c6-9afe-257f2b88a29d
26,191.8601207974286,en_route_with_client,3628d611-5fad-4f12-8ef9-dc6648286a0c,ac5404fc-5a10-4c83-8968-2b74e209f66b,2024-02-01T00:01:44.699787347,2024-01-31 23:52:49.699787347,09c79840-a176-42eb-8f0e-9834ed0e395a
174,185.98000032371388,charging,,f8d03812-1e52-42bb-a4b3-74f10adeefe0,2024-01-31T21:11:57.587748344,2024-01-31 21:04:22.587748344,cf4470f5-5426-4bb3-999e-d2fd02601f60
56,114.58582493632868,en_route_to_client,915567fd-d1a7-443b-9bde-d6d09a70106e,e68787f9-c7e6-4a88-a927-d07fe8b9aafc,2024-02-01T00:23:50.552930884,2024-02-01 00:01:36.552930884,e0b3bbbd-adc7-4f95-988b-f1433ced3f99
23,34.52513429244283,charging,,b516235c-891f-4cdc-b11d-995291ef3631,2024-01-31T23:42:49.839826840,2024-01-31 23:34:28.839826840,3ecb8037-909e-494e-b514-61d6cabc1624
131,114.17995442491141,en_route_with_client,099621cf-9d23-4bd0-b377-032def16e7e5,ce0f1641-8c81-45ec-b139-9915bc490312,2024-02-01T00:25:18.923312883,2024-01-31 23:44:22.923312883,3a1997b6-716c-406c-a5b5-1835fdce6aa6
208,216.22538047905422,en_route_to_client,8711550e-8f77-4a2a-9179-5169d800f122,ee2e3602-0027-44c5-9500-e0b681c6df28,2024-02-01T00:22:39.691457286,2024-02-01 00:07:00.691457286,f458f663-43ea-497e-b123-741ccbad587c
63,196.07420112216525,en_route_with_client,432aede6-0228-4c02-9914-c8cc01277ce6,b3ae49f3-d98c-4fc9-b30d-7b3e7419f9ac,2024-02-01T00:01:40.095838588,2024-01-31 23:39:54.095838588,ff02ab23-4fed-4e03-97a7-0b781f004a35
135,153.7280579517293,en_route_to_client,19a93763-eb84-40c3-a84c-044a4fa99975,44bee68a-2c6d-468b-8dd9-4dfbb439bd76,2024-02-01T00:23:05.161073826,2024-02-01 00:01:19.161073826,2373b3d0-6981-430a-a453-7bc5a02d92b9
55,226.90724678980538,en_route_with_client,ba416193-bd10-4278-bf08-af3a815ed42a,9eebc09f-86ef-4ad1-aefc-ebac23adb252,2024-02-01T00:24:20.228374211,2024-01-31 23:56:16.228374211,e0b3bbbd-adc7-4f95-988b-f1433ced3f99
256,258.50350652053777,charging,,d0a7c5da-0307-4803-9bb3-0b76c9b3f98d,2024-01-31T19:57:20.683488269,2024-01-31 19:43:21.683488269,09c79840-a176-42eb-8f0e-9834ed0e395a
42,194.61833678201737,en_route_with_client,c0d41a5d-1358-49fc-aa76-6e1c2256bc0b,64f3968b-f647-43df-9aff-77c74870de23,2024-02-01T00:04:11.074733638,2024-01-31 23:47:55.074733638,2373b3d0-6981-430a-a453-7bc5a02d92b9
233,58.74490160810619,en_route_with_client,a3d129da-3e68-4716-8803-c6a581607fd7,42b25497-365b-4be8-9611-71fc9e75a540,2024-02-01T00:15:31.315508021,2024-01-31 23:43:22.315508021,cf4470f5-5426-4bb3-999e-d2fd02601f60
37,23.560471980396105,en_route_with_client,982fcffb-012b-4449-a443-ad20709d6c75,d59eb3a8-2bc3-4d72-b94c-dd353eb0f841,2024-02-01T00:12:42.275106313,2024-01-31 23:53:56.275106313,09c79840-a176-42eb-8f0e-9834ed0e395a
10,187.94392158647727,charging,,a20474c1-e2bc-483d-890d-47a59e4ed549,2024-01-31T21:07:38.404420794,2024-01-31 20:50:42.404420794,f458f663-43ea-497e-b123-741ccbad587c
181,107.86527740086753,en_route_with_client,f0bbe1e1-4940-45f7-84b7-6cd05bcfc701,f510cf18-88e3-46bf-9324-7ad695dd9489,2024-02-01T00:12:30.272648892,2024-01-31 23:43:41.272648892,e1e4584a-447d-4dcb-95a5-a0c4b79ac428
237,267.96546591085826,en_route_with_client,9c7d7014-98ed-4b69-bab7-94c7b990f4bf,24d21e79-307e-4a27-9329-e01b0f22ccc7,2024-02-01T00:05:03.245792315,2024-01-31 23:56:32.245792315,ff02ab23-4fed-4e03-97a7-0b781f004a35
209,185.33262068730355,en_route_with_client,27ac39d3-879e-4218-881e-88ca7bf713db,c95e04cb-a9ff-4b22-ac96-8668e72ac4f3,2024-02-01T00:03:29.008196721,2024-01-31 23:46:58.008196721,e0b3bbbd-adc7-4f95-988b-f1433ced3f99
139,140.0721211959277,en_route_to_client,ebaaa336-0b2b-4fc1-b72e-d36aab164144,5081d850-f9d3-44b4-89e4-d843d8db035a,2024-02-01T00:21:38.373106061,2024-02-01 00:00:36.373106061,ff02ab23-4fed-4e03-97a7-0b781f004a35
265,17.80755105927657,en_route_with_client,64b6d29e-5202-4a94-be22-63d8e3d0500d,bbf532d4-ab34-4c2a-bff0-b5832cd365fb,2024-02-01T00:05:00.000000000,2024-01-31 23:53:25.000000000,3ecb8037-909e-494e-b514-61d6cabc1624
220,156.27574582690218,en_route_with_client,46a4285b-eb91-4d1a-b1a7-1de0a3b5d70c,841173d5-cbb7-473c-b2cb-b39ca4571426,2024-02-01T00:12:21.517525773,2024-01-31 23:59:43.517525773,2fcc1c50-578f-4155-bf88-dd4a79db03ba
92,37.31474175120538,en_route_to_client,d915146e-8ba6-4c16-ba91-3c6c29099e7f,1f66faf5-fab8-4f89-840d-242215cdbd35,2024-02-01T00:27:55.535894965,2024-02-01 00:05:54.535894965,f458f663-43ea-497e-b123-741ccbad587c
223,186.2997749573178,en_route_with_client,e4f1d635-23f7-47f3-8038-ae17287d864a,ce602c36-f870-4bb7-a589-ce9afc7ab614,2024-02-01T00:17:36.554914656,2024-01-31 23:50:26.554914656,e0b3bbbd-adc7-4f95-988b-f1433ced3f99
255,179.92613345059382,en_route_with_client,c68493ee-7c0b-486e-9a3f-77888d6c4fee,56facc7e-a92e-4b50-b7df-44ecce8ac5bc,2024-02-01T00:05:03.564378848,2024-01-31 23:51:11.564378848,3a1997b6-716c-406c-a5b5-1835fdce6aa6
155,219.83441662169122,charging,,6f2b1bc0-d262-4520-9774-c261ea43fed6,2024-01-31T20:39:50.925907872,2024-01-31 20:29:04.925907872,2373b3d0-6981-430a-a453-7bc5a02d92b9
210,125.3644689290322,en_route_with_client,025d9bcc-4c75-47ba-8eb7-3d44108154c6,8d9a6583-7c8c-46d6-85cb-dbec923e3232,2024-02-01T00:08:28.780096308,2024-01-31 23:51:08.780096308,f458f663-43ea-497e-b123-741ccbad587c
51,159.35706536200644,en_route_with_client,e506e180-c65f-4c6e-84ae-95a042896198,9d0c4103-667b-4ca9-8e27-feeab5da3bba,2024-02-01T00:05:22.733455882,2024-01-31 23:54:58.733455882,5ed0d3cb-6948-45c6-9afe-257f2b88a29d
188,250.63847470455173,en_route_with_client,15979eca-2549-416c-aeb5-93faf247117a,3d7951a7-113e-4002-bc5e-afe61e485656,2024-02-01T00:20:55.120572866,2024-01-31 23:55:03.120572866,f458f663-43ea-497e-b123-741ccbad587c
160,52.43654530682625,en_route_to_client,15f3169c-ae4d-4ef7-85ad-8be7246dcb31,ed89e204-c747-4fc4-a785-950bcd61d1bb,2024-02-01T00:23:43.245449818,2024-02-01 00:08:46.245449818,2695e4ae-ac05-4395-95ff-e7ade21d921e
49,79.4466876542576,en_route_with_client,8b8c1778-64ef-44f9-a17c-0b119cf36d8c,9f493c9b-05f0-463d-a7a5-5e83c4d752c1,2024-02-01T00:13:49.029589254,2024-01-31 23:58:59.029589254,44d2ea3e-51ef-4a0c-b148-f4a0ac479cc3
56,191.4877196357064,en_route_with_client,f0bcbc3d-57e1-4909-a44b-271147ffc790,bed4ff0d-16df-481c-9211-da92f2c355b7,2024-02-01T00:07:04.116968699,2024-01-31 23:55:36.116968699,09c79840-a176-42eb-8f0e-9834ed0e395a
22,35.182388159900434,en_route_with_client,e6aa7728-b2bd-4401-8412-84905eb2c560,e5c451d2-5ba7-4886-b662-ea333654661b,2024-02-01T00:01:47.031546392,2024-01-31 23:41:49.031546392,09b25a67-784a-4b4f-a700-36307bbc9530
148,265.76827701363777,en_route_with_client,ec1ff650-2cef-4c63-92c7-ce76f210cd38,094ec4b6-f423-44d8-b340-866a3bd904e9,2024-02-01T00:04:28.683488269,2024-01-31 23:43:21.683488269,2695e4ae-ac05-4395-95ff-e7ade21d921e
229,142.27370869117317,en_route_to_client,bc6b5c8b-11e6-4eb9-a743-ee8e38bed4c5,e10caecb-9204-4235-a2d8-48bf98a36db6,2024-02-01T00:23:08.336905559,2024-02-01 00:05:55.336905559,f76e01ce-108a-4def-9608-c894841b3003
15,12.284375303685291,charging,,d6c011ef-d21c-4224-9303-da486b31a6a5,2024-01-31T23:59:49.517241379,2024-01-31 23:48:19.517241379,f76e01ce-108a-4def-9608-c894841b3003
