location_id,status,current_trip_id,car_id,eta_to_dropoff,eta_to_pickup
17,idle,,a5c15540-3d53-478d-8444-041ad2e0c2fa,2024-01-31T21:35:01.767304067,2024-01-31 21:07:43.767304067
212,idle,,ccb0171b-a547-423d-adcb-aa624b1f9ec3,2024-01-31T21:29:41.271506236,2024-01-31 21:12:24.271506236
85,idle,,62eb9250-4222-4890-8e2e-3e31709aa0f5,2024-01-31T21:43:30.630281915,2024-01-31 21:17:09.630281915
48,idle,,892ee878-67ee-4628-a47e-e346ab43c1c6,2024-01-31T21:53:44.735336195,2024-01-31 21:27:47.735336195
239,idle,,5b2068ff-7080-42dd-8a4f-71d288fdc843,2024-01-31T21:28:31.000000000,2024-01-31 21:04:02.000000000
250,idle,,2a68c50c-e704-4891-9e86-5dba8d3c232d,2024-01-31T21:20:10.395512821,2024-01-31 21:10:33.395512821
160,idle,,3807f3da-6f36-4619-a766-6cdfdb907cbe,2024-01-31T21:17:45.137171286,2024-01-31 21:08:03.137171286
4,idle,,32610797-8b41-4fe4-9079-d2354aca6672,2024-01-31T21:28:59.288504464,2024-01-31 21:02:39.288504464
37,idle,,c5d7e950-bfb2-467d-ae78-8fb30175adcd,2024-01-31T21:18:08.102240896,2024-01-31 20:45:40.102240896
265,idle,,1a7c6b0e-10ca-40a4-be62-3fff53573f9e,2024-01-31T21:23:18.820661357,2024-01-31 21:12:15.820661357
247,idle,,5edcb307-a078-4f86-abd9-5ca4b0cb320f,2024-01-31T21:14:12.120468793,2024-01-31 21:07:32.120468793
39,idle,,3b5296db-73fd-4c5b-84e9-f14f795d94c6,2024-01-31T21:27:37.751707830,2024-01-31 21:17:14.751707830
60,idle,,747a814c-9183-4332-a948-d2e55daf48ed,2024-01-31T21:33:52.215034965,2024-01-31 21:13:59.215034965
230,idle,,87694e1f-f785-426c-88dd-534002aaf5ad,2024-01-31T22:03:22.260869565,2024-01-31 21:48:25.260869565
116,idle,,d5a25b3a-665f-43f3-914a-fbddb87c3b09,2024-01-31T21:34:13.437125749,2024-01-31 21:19:06.437125749
192,idle,,d0252b9b-ff7e-4894-9b4c-2386642fee09,2024-01-31T21:41:25.666666667,2024-01-31 21:30:40.666666667
186,idle,,c031db9f-19b7-4e25-b565-9b8dafe8b547,2024-01-31T21:42:10.993621545,2024-01-31 21:07:36.993621545
63,idle,,5fd26e95-a120-4ceb-8d2b-a6127f94aea7,2024-01-31T21:19:24.495278069,2024-01-31 21:13:29.495278069
66,idle,,d3d0b506-8872-4020-8a18-e16a41c385d7,2024-01-31T21:25:35.287325677,2024-01-31 21:09:52.287325677
112,idle,,db679b6f-f64f-4d41-9df2-c5dac12f75cc,2024-01-31T21:28:59.313033894,2024-01-31 21:12:32.313033894
265,idle,,68ebacef-e246-4248-aca8-983dcb79447f,2024-01-31T21:31:11.465987512,2024-01-31 21:08:01.465987512
100,idle,,0b5a0b84-9092-4e5e-8e4f-5f7dc92f6aa3,2024-01-31T21:33:45.307912297,2024-01-31 21:12:47.307912297
191,idle,,34476d7e-4172-419d-b455-f6b0736117c3,2024-01-31T21:30:28.368421053,2024-01-31 21:18:00.368421053
229,idle,,ea6760b1-df11-4a34-a19f-8b1c8a2c4912,2024-01-31T21:55:04.561290323,2024-01-31 21:33:33.561290323
49,idle,,ca7ce414-5345-4903-a612-8a563fe85de8,2024-01-31T21:24:13.564378848,2024-01-31 21:12:11.564378848
225,idle,,53b292cd-d91a-42d2-8fcd-beec3d7d19d3,2024-01-31T21:31:46.417042788,2024-01-31 21:12:57.417042788
72,idle,,b57ad1cb-0720-4c35-b8ae-80b19e7994d5,2024-01-31T21:29:41.350043975,2024-01-31 21:22:10.350043975
125,idle,,f07f8a7c-9862-409b-a496-865807285928,2024-01-31T21:36:23.565982405,2024-01-31 21:26:13.565982405
263,idle,,32e63f39-d8b2-4d43-b334-77562810b10d,2024-01-31T21:49:45.799013464,2024-01-31 21:40:54.799013464
3,idle,,20aea99e-055e-4da4-90f0-92cb484069ef,2024-01-31T21:23:52.292409577,2024-01-31 21:13:38.292409577
255,idle,,360684bb-4bef-4438-be90-d9312dbfb975,2024-01-31T21:14:48.557768924,2024-01-31 20:47:39.557768924
198,idle,,100841c6-5d8f-4135-8461-206d0b2ba075,2024-01-31T21:23:49.480000000,2024-01-31 21:11:52.480000000
248,idle,,292fe1da-9515-42c4-a58c-6d1c9f40def7,2024-01-31T21:18:33.324298161,2024-01-31 21:03:15.324298161
35,idle,,dc6f111e-eee2-4e0b-b140-2d472a84bbb2,2024-01-31T21:15:36.319500871,2024-01-31 20:59:55.319500871
76,idle,,78061e1a-6092-4bf9-ab1c-1733e7806259,2024-01-31T21:23:09.293557242,2024-01-31 20:58:26.293557242
48,idle,,42cbd62d-f371-4bb1-a132-cd6ea4e85410,2024-01-31T21:44:52.820149254,2024-01-31 21:02:21.820149254
254,idle,,38880284-1e4a-4ac7-be77-d5cf0df29f0a,2024-01-31T21:13:30.000000000,2024-01-31 21:00:25.000000000
49,idle,,074d86a5-b3f0-40b1-99e6-d57a96fddecd,2024-01-31T21:16:06.182660851,2024-01-31 21:09:03.182660851
112,idle,,1cd6dd65-954a-494f-be38-8369928aac8d,2024-01-31T21:38:36.419426870,2024-01-31 21:20:59.419426870
223,idle,,f07d18e5-deb3-4794-8c25-db6baa1aef1b,2024-01-31T21:34:40.587757982,2024-01-31 21:20:17.587757982
91,idle,,32f2ccc9-f1b9-4ea2-90bd-ea7854b79033,2024-01-31T21:24:07.248165732,2024-01-31 21:13:13.248165732
39,idle,,8f783d86-3c3f-4ff2-bfe3-d482a27a650f,2024-01-31T21:24:07.534994221,2024-01-31 20:50:14.534994221
130,idle,,185c24bc-a036-46a7-963f-2070870f50e6,2024-01-31T21:15:14.458882855,2024-01-31 21:00:54.458882855
198,idle,,db5377e4-12a3-4398-91ac-8c549e032755,2024-01-31T22:00:58.018436109,2024-01-31 21:37:28.018436109
23,idle,,199c78e8-e6e4-4d4e-ba89-bbb61a024aa7,2024-01-31T21:32:31.574078450,2024-01-31 21:14:12.574078450
81,idle,,ff4a2365-7a31-4cd1-bd47-7b3126889fd0,2024-01-31T21:15:28.090909091,2024-01-31 21:08:15.090909091
170,idle,,d86d93d2-687c-4faa-aeb6-d864e7fb3dc5,2024-01-31T21:33:09.193665158,2024-01-31 21:13:59.193665158
242,idle,,44092145-5a02-48d8-b965-3d1546c3bf17,2024-01-31T21:14:59.993621545,2024-01-31 20:59:36.993621545
69,idle,,83f44924-4889-4a8d-9648-14fcceaa1f5a,2024-01-31T21:24:53.612084966,2024-01-31 21:01:09.612084966
37,idle,,36a5228d-a3a9-4c04-ac23-bf2a7964d214,2024-01-31T21:21:22.534994221,2024-01-31 21:11:14.534994221
40,idle,,8973a0da-320c-4069-bd11-565b715c5d70,2024-01-31T21:30:11.000000000,2024-01-31 21:09:02.000000000
85,idle,,4701bbc4-3f33-4421-a594-db700ee7dfe6,2024-01-31T21:24:48.990905154,2024-01-31 21:14:02.990905154
75,idle,,b1c56eb0-acfd-43dc-9dba-900dc18861f2,2024-01-31T21:44:43.642652672,2024-01-31 21:19:33.642652672
97,idle,,78fabed4-c003-47e2-9d17-918d8e4cd52e,2024-01-31T21:34:06.654435671,2024-01-31 21:20:20.654435671
196,idle,,8ea255a2-b7ab-4c59-b8b2-682af6d7b479,2024-01-31T21:26:49.952635128,2024-01-31 21:20:54.952635128
171,idle,,70ebb2bd-6bc8-4f63-a24d-b1036fcc4d88,2024-01-31T21:27:04.483493680,2024-01-31 21:01:48.483493680
136,idle,,48234c90-c520-4149-af96-b4e0ae3fa66c,2024-01-31T21:17:26.766497462,2024-01-31 21:11:18.766497462
148,idle,,88dc422b-6424-497c-88d0-e5001bcde2c4,2024-01-31T21:38:08.259796358,2024-01-31 21:13:33.259796358
189,idle,,ab1f2c9d-0284-4c99-ae11-7c46890d30dc,2024-01-31T21:20:32.182660851,2024-01-31 21:08:03.182660851
188,idle,,9fbc3905-3e2f-428b-9307-1589e30cdea8,2024-01-31T21:29:22.088309808,2024-01-31 21:22:55.088309808
258,idle,,b44e0cdf-f0ed-4b3d-8a0c-5964320d612d,2024-01-31T21:15:54.270845921,2024-01-31 21:09:33.270845921
140,idle,,c49a0bb8-f7e2-4275-bc7c-e3b435ffb080,2024-01-31T21:42:58.323736404,2024-01-31 21:23:36.323736404
262,idle,,b90d9741-15d1-4be7-b6d2-9c44250c7db3,2024-01-31T21:47:05.473684211,2024-01-31 21:29:25.473684211
159,idle,,60f3ac91-f47a-452b-a8ba-8fad61606690,2024-01-31T21:17:43.111455108,2024-01-31 21:07:35.111455108
127,idle,,cd4e2416-1d0d-45ee-a812-02b42dc2f26b,2024-01-31T21:34:43.345971564,2024-01-31 21:28:51.345971564
140,idle,,0a684a5e-3064-42b0-a6ba-2a55efb8195f,2024-01-31T21:38:47.082946743,2024-01-31 21:22:10.082946743
197,idle,,fa324dc8-30bb-4bbb-892e-888d0a351b2f,2024-01-31T21:17:03.299628702,2024-01-31 20:52:27.299628702
139,idle,,90178376-ac7b-46a0-95eb-2e743d5f3c33,2024-01-31T21:34:35.939416830,2024-01-31 21:20:53.939416830
26,idle,,6a179917-769a-4fd5-ae4b-204b71779ff4,2024-01-31T21:26:58.699787347,2024-01-31 21:16:49.699787347
244,idle,,04dc82ce-a69c-42fe-a607-b6c38303d5ba,2024-01-31T21:34:43.714028777,2024-01-31 21:12:14.714028777
136,idle,,73715bfc-9b40-4092-8517-7b85d6e75faa,2024-01-31T21:40:43.016544118,2024-01-31 21:26:21.016544118
42,idle,,32ec9135-c327-4b03-9c73-e2cffc948ad3,2024-01-31T21:23:20.483493680,2024-01-31 21:10:48.483493680
62,idle,,f4218297-cdda-40a0-a057-cc2bdce5f1a6,2024-01-31T21:52:59.968369830,2024-01-31 21:26:22.968369830
239,idle,,f7426d9d-4447-4884-8815-3087092ee762,2024-01-31T21:16:58.879160420,2024-01-31 21:03:50.879160420
181,idle,,9db30750-5939-429d-b8da-37826ada9b42,2024-01-31T21:14:23.376368946,2024-01-31 20:34:29.376368946
92,idle,,b7ee6c23-731f-4175-888f-44a89b5b5055,2024-01-31T21:29:59.884615385,2024-01-31 21:18:46.884615385
119,idle,,6cf74758-6981-431c-b1be-603156b9b4d5,2024-01-31T21:15:23.074733638,2024-01-31 21:02:55.074733638
168,idle,,6db8ee3b-6e25-4b2d-bc79-6222255388ca,2024-01-31T21:16:32.294875308,2024-01-31 21:05:19.294875308
60,idle,,115b6d6b-7d53-47e7-8e87-60e2a2a24811,2024-01-31T21:25:00.341101695,2024-01-31 21:14:19.341101695
247,idle,,9467eb78-604c-4900-bd51-b7636e3a661f,2024-01-31T21:31:24.108719053,2024-01-31 21:23:54.108719053
39,idle,,00e04546-d5e7-46e0-a7f0-3ef979a6858d,2024-01-31T21:17:30.263924025,2024-01-31 21:08:17.263924025
71,idle,,f9cc6764-4331-4ba8-9f77-2d032d237343,2024-01-31T21:26:20.088383120,2024-01-31 20:46:46.088383120
49,idle,,ad5cb44e-6ecb-4e9b-acb4-ebc83e2dca62,2024-01-31T21:24:07.275106313,2024-01-31 21:05:56.275106313
246,idle,,a38ee40e-509b-4183-a5f7-0639351619ac,2024-01-31T21:33:29.732348112,2024-01-31 21:08:05.732348112
260,idle,,f7cefc44-5349-4cb1-aa90-3fa1b8e7bc55,2024-01-31T21:30:32.565963432,2024-01-31 21:12:14.565963432
86,idle,,a39b63c3-3e01-46ad-b83a-5a96022df44b,2024-01-31T21:36:05.833333333,2024-01-31 21:23:46.833333333
49,idle,,5075a730-c422-42aa-b776-084318f1989d,2024-01-31T21:43:08.991433247,2024-01-31 21:19:54.991433247
148,idle,,cdc52f48-ffce-456b-865d-ac31a2221d33,2024-01-31T21:17:42.809045726,2024-01-31 21:05:31.809045726
129,idle,,3d1abbf1-2fe7-4462-9219-aa32d2ff39bb,2024-01-31T21:23:33.339784946,2024-01-31 21:13:14.339784946
71,idle,,bca69d49-2f8e-4911-99f1-b034e5d91ff5,2024-01-31T21:31:54.419009562,2024-01-31 21:25:01.419009562
80,idle,,7c9893ed-cb72-479e-ac19-ebbc86523c94,2024-01-31T21:16:41.061418392,2024-01-31 21:06:25.061418392
231,idle,,9b840c65-bee4-4925-951b-eec2690cdc0b,2024-01-31T21:43:45.182660851,2024-01-31 21:23:03.182660851
165,idle,,4de909bc-84de-4fa8-b34d-a9da882a2508,2024-01-31T21:21:02.756086957,2024-01-31 21:04:39.756086957
174,idle,,464e8b8b-8f5f-4063-aa35-cd090ae37418,2024-01-31T21:22:24.077932099,2024-01-31 21:09:50.077932099
152,idle,,e6e8a1d8-67b7-49df-a40b-592b648c4f35,2024-01-31T21:13:33.011309265,2024-01-31 20:56:01.011309265
213,idle,,dff64f75-af14-4aa5-8a86-395b92080cf4,2024-01-31T21:28:01.749105546,2024-01-31 21:09:19.749105546
25,idle,,d513911a-7bd6-4745-80d8-854326e4f331,2024-01-31T21:29:42.637779553,2024-01-31 21:10:46.637779553
243,idle,,b5ad4b99-6727-4315-8c91-331ba20803e3,2024-01-31T21:14:31.744974874,2024-01-31 20:51:55.744974874
22,idle,,a04dcad6-10a5-42a8-a99c-1cb359473fea,2024-01-31T21:30:38.355842030,2024-01-31 21:25:32.355842030
33,idle,,2ecd3fb2-6d4d-4d0e-8156-d5cff773b059,2024-01-31T21:20:15.835330902,2024-01-31 21:14:27.835330902
83,idle,,5843f8b6-cb19-466b-b3ec-63db4299e830,2024-01-31T21:23:03.558396808,2024-01-31 21:13:54.558396808
153,idle,,07dcb455-9aa1-4f98-aea2-38ee34d52695,2024-01-31T21:32:31.364599092,2024-01-31 21:23:57.364599092
189,idle,,32d85ccd-3079-449b-93a2-e3b8fd0563d4,2024-01-31T21:32:06.163674762,2024-01-31 21:22:31.163674762
56,idle,,b9b97ab0-1494-4fbe-b07b-3fc28c9a3e12,2024-01-31T21:18:07.809045726,2024-01-31 20:59:31.809045726
265,idle,,765cdb3f-af36-4e20-9226-3ce47b691ea7,2024-01-31T21:38:09.863136863,2024-01-31 21:16:22.863136863
71,idle,,6b79cf89-40ff-4b5d-9458-e148af8e7509,2024-01-31T21:17:45.353562005,2024-01-31 20:50:54.353562005
265,idle,,ac46b447-2ed7-4905-90f0-2224ee751b8e,2024-01-31T21:23:59.395512821,2024-01-31 21:07:33.395512821
61,idle,,c5598895-8d03-438b-9bb1-692fa4efe933,2024-01-31T21:32:27.681081081,2024-01-31 21:13:42.681081081
55,idle,,da3836b1-86f2-4471-85f7-7a46227f1a67,2024-01-31T21:13:39.444601603,2024-01-31 20:55:42.444601603
82,idle,,476d736b-b06e-4412-b8f5-53d9578ebe04,2024-01-31T21:20:18.183620951,2024-01-31 21:04:10.183620951
61,idle,,275cf7d2-b26d-4234-9a46-e7e36664d8bf,2024-01-31T21:25:36.696630877,2024-01-31 20:51:28.696630877
146,idle,,4d625adb-40bd-423e-9d1a-0d2068962138,2024-01-31T21:22:38.765491822,2024-01-31 21:13:14.765491822
231,idle,,04c85e98-2bd0-45a6-ac44-b55c2361b279,2024-01-31T21:13:04.339743590,2024-01-31 20:51:10.339743590
216,idle,,a915518a-b0bf-40ec-ba1f-594cfc76ca9e,2024-01-31T21:27:27.102240896,2024-01-31 21:04:40.102240896
170,idle,,6de9d929-4f90-4e69-acb3-8bf4fad1e5fd,2024-01-31T21:32:17.879160420,2024-01-31 21:16:50.879160420
28,idle,,c83612f8-3c83-4962-be39-0687e7e25f83,2024-01-31T21:34:44.275291829,2024-01-31 21:22:42.275291829
79,idle,,b4cfa51e-d788-4cf8-bf45-9409ab9b9134,2024-01-31T21:56:52.684782609,2024-01-31 21:41:53.684782609
188,idle,,ca99206d-c6a6-4398-9dc5-f75cc697d439,2024-01-31T21:22:57.360034640,2024-01-31 21:15:39.360034640
198,idle,,d37ddbbe-8122-4683-96b5-a00f5e39d1e6,2024-01-31T21:22:04.870655412,2024-01-31 20:57:07.870655412
198,idle,,61779c89-9b1c-42f9-b130-97e30a2ef8af,2024-01-31T21:33:01.339784946,2024-01-31 21:10:14.339784946
177,idle,,d4d93238-84fd-4174-89a8-108bbb353077,2024-01-31T21:35:27.746808511,2024-01-31 21:22:11.746808511
76,idle,,03e319fc-cf2d-4551-94b8-5424dedca207,2024-01-31T21:13:11.751579422,2024-01-31 21:03:04.751579422
216,idle,,655a503f-cf7d-4ab9-9cc1-6b75f7451328,2024-01-31T21:34:29.684332063,2024-01-31 21:24:02.684332063
240,idle,,09f51035-65af-4a0a-928a-8012491a56c4,2024-01-31T21:16:05.133688061,2024-01-31 20:50:26.133688061
245,idle,,85ea0928-4fde-4207-b72f-95f7524bc3d0,2024-01-31T21:29:24.574078450,2024-01-31 21:17:12.574078450
129,idle,,a7b66aec-0075-4be9-b886-1f631a0276a7,2024-01-31T21:18:21.540540541,2024-01-31 20:49:39.540540541
72,idle,,25fc9237-c672-45b4-98b6-882df2e7f5cc,2024-01-31T21:26:58.998099943,2024-01-31 21:21:50.998099943
149,idle,,16091354-2bdb-41f2-8783-0711904809e7,2024-01-31T21:22:23.031546392,2024-01-31 21:08:49.031546392
254,idle,,d78ffe69-ff1a-4b1c-b761-0a1d8a77ddbe,2024-01-31T21:16:14.090909091,2024-01-31 21:11:15.090909091
91,idle,,71f3c0c0-3cb5-48a7-93bf-36dadd74a2ef,2024-01-31T21:30:04.088309808,2024-01-31 21:13:55.088309808
183,idle,,44556aa5-0a96-4a32-b81d-1943d0aa3202,2024-01-31T21:22:21.565963432,2024-01-31 21:12:14.565963432
107,idle,,22e7a727-2a60-4564-80d5-e0dbbf035697,2024-01-31T21:46:20.594059406,2024-01-31 21:37:05.594059406
168,idle,,6488d265-c7cd-4859-999b-35fa7cee55ae,2024-01-31T21:34:29.136043360,2024-01-31 21:14:58.136043360
256,idle,,d3ef4420-c715-496f-8f5f-489496a8b988,2024-01-31T21:23:41.991433247,2024-01-31 21:13:54.991433247
4,idle,,69d62b7c-b764-4113-8156-83293fee21cb,2024-01-31T21:30:54.260649277,2024-01-31 21:21:03.260649277
265,idle,,4507a82d-4aef-4b6f-8122-007bb9b1dd8f,2024-01-31T22:07:04.799013464,2024-01-31 21:40:54.799013464
41,idle,,45b90d2f-1837-47eb-aec3-f5c0bd629fb4,2024-01-31T21:20:25.216867470,2024-01-31 20:47:57.216867470
246,idle,,a614b0bc-a73c-4c53-8def-32fbaefa7b4c,2024-01-31T21:15:16.662351672,2024-01-31 21:00:48.662351672
169,idle,,abf1ec55-44d4-4b16-bc52-602501b38176,2024-01-31T21:40:02.797227036,2024-01-31 21:31:51.797227036
42,idle,,0084dee5-da8f-4e46-abc5-17300282b717,2024-01-31T21:32:44.608523726,2024-01-31 21:10:21.608523726
232,idle,,89dfe5ed-514c-4e09-adaf-c4461d3a2c0d,2024-01-31T21:28:51.182660851,2024-01-31 21:14:03.182660851
209,idle,,c64630f4-537a-45b1-a4c7-8d5551e841e2,2024-01-31T21:27:06.039920160,2024-01-31 20:52:12.039920160
206,idle,,5a817e4b-1d66-4e25-afa6-e90f82c3358a,2024-01-31T21:20:03.574078450,2024-01-31 21:05:12.574078450
197,idle,,fd1b4bf2-bd10-4d39-8d2e-84595de5752b,2024-01-31T21:28:19.183620951,2024-01-31 21:14:10.183620951
129,idle,,185ef82d-b14f-453b-b2ba-00f23c9a76bb,2024-01-31T21:18:19.339784946,2024-01-31 21:10:14.339784946
181,idle,,d0807b0b-1cde-4e46-b132-535ac74ec53b,2024-01-31T21:18:05.465987512,2024-01-31 20:54:01.465987512
132,idle,,11fa5b24-53e4-4494-bbe9-ec0531062169,2024-01-31T21:16:28.979903888,2024-01-31 21:08:26.979903888
95,idle,,7e225814-87fb-49ad-96c4-63bb7a3e4326,2024-01-31T21:52:08.000000000,2024-01-31 21:21:02.000000000
148,idle,,3c905dc6-d57b-4840-8cb7-e7cf37bdb386,2024-01-31T21:22:24.964363795,2024-01-31 21:01:03.964363795
69,idle,,17ad300a-14b5-40d7-bddc-a7d0ad681ee9,2024-01-31T21:19:17.269179004,2024-01-31 21:07:18.269179004
179,idle,,278da2b4-0c4e-447e-bdd4-2d3464da25d9,2024-01-31T21:39:12.080612245,2024-01-31 21:10:19.080612245
95,idle,,5e07cff9-b126-4345-9d72-4bd2b8c1323f,2024-01-31T21:21:39.246646796,2024-01-31 21:09:50.246646796
48,idle,,1ee585a1-3da9-4887-9eb6-e6952c4ce3f8,2024-01-31T21:24:24.259796358,2024-01-31 21:17:33.259796358
76,idle,,8b5c3678-923c-49ec-9672-d60e8469d084,2024-01-31T21:32:29.088364780,2024-01-31 21:25:35.088364780
209,idle,,d9d5fb8a-0d17-460c-ac5a-71bf0a50fd9a,2024-01-31T21:31:47.131276063,2024-01-31 21:02:01.131276063
117,idle,,715c60ec-83f9-4683-85f5-55e9d451a2c8,2024-01-31T21:29:20.952635128,2024-01-31 20:51:54.952635128
182,idle,,b1442719-57a7-4fae-b5a2-0b34f19ab0d6,2024-01-31T21:31:16.517609047,2024-01-31 21:17:26.517609047
226,idle,,35a6580e-e3bf-4465-8202-3e6286cc08a1,2024-01-31T21:14:54.587757982,2024-01-31 21:04:17.587757982
102,idle,,7b825653-9a83-4bd8-83ff-ebb92936ddd2,2024-01-31T21:14:12.275106313,2024-01-31 21:08:56.275106313
140,idle,,d8464ec4-7bf9-43f7-a44a-994890be1e91,2024-01-31T21:36:49.293557242,2024-01-31 21:03:26.293557242
61,idle,,b76bd218-6028-456d-a4b4-6d5ea7e5b5de,2024-01-31T21:26:23.605444582,2024-01-31 21:11:38.605444582
81,idle,,68e1a5e4-1ef1-45ed-9fcd-8bfdc1c7439b,2024-01-31T21:38:52.007109005,2024-01-31 21:24:56.007109005
70,idle,,8e9e8e0a-244f-48d7-944e-f10ccbf369dd,2024-01-31T21:29:44.905197953,2024-01-31 21:09:13.905197953
112,idle,,1c89dd54-628d-4918-ab5a-a796bd7082f3,2024-01-31T21:23:57.765491822,2024-01-31 21:11:14.765491822
193,idle,,d124c6d7-4dfc-4234-b81d-748ae7aa609e,2024-01-31T21:21:40.437125749,2024-01-31 21:08:06.437125749
41,idle,,01eac276-0320-4361-b928-5aeed0c98308,2024-01-31T21:17:47.879160420,2024-01-31 21:03:50.879160420
145,idle,,f8f2b8f3-ab7a-49a6-b105-46025eb4c22b,2024-01-31T21:24:49.247441860,2024-01-31 21:10:10.247441860
188,idle,,bdf8815e-1c86-4b1d-b669-9c0c39b8f052,2024-01-31T21:37:42.696630877,2024-01-31 21:01:28.696630877
37,idle,,34c9f61a-b6c8-4037-ba7c-97c72b240fab,2024-01-31T21:14:10.991433247,2024-01-31 20:57:54.991433247
229,idle,,53932658-2c90-4160-87a6-2c6f4b385671,2024-01-31T21:25:46.610078146,2024-01-31 21:01:56.610078146
91,idle,,80d84982-ed04-455f-be12-cfeabe4e1872,2024-01-31T21:21:08.696630877,2024-01-31 20:58:28.696630877
256,idle,,b784f0e0-a7ab-446e-8a9b-c8f993d38227,2024-01-31T21:25:31.483493680,2024-01-31 20:51:48.483493680
112,idle,,77c0d349-a260-4806-a798-889727285f43,2024-01-31T21:18:12.991433247,2024-01-31 21:12:54.991433247
188,idle,,df2e706c-e2ae-4409-8866-bf410c82e645,2024-01-31T21:16:34.751579422,2024-01-31 21:00:04.751579422
